title,username,feedback,rating,date,id
Good Company,"Manager in Decatur, IL",Pros:Nice People - like the team I work with. Cons:Outdated HR system. Doesn't do a good job of planning.,5,2023-07-17T00:00:00.000Z,78323581
Wonderful Place to Work,"Manager in Chicago, IL",Pros:The best corporate culture I’ve ever been a part of. Super smart people who are all so inspiring to work with. Pay is great and a bonus. Cons:Always a lot of work to do so you have to learn how to prioritize and delegate.,5,2023-07-15T00:00:00.000Z,78277010
I didn't like to work here,Trader Jr. in Santiago,Pros:The salary was to low for all the people I had to keep up with. Cons:Very very very mean people.,2,2023-07-13T00:00:00.000Z,78221804
ADM,"Grain Elevator Operator in North Battleford, SK",Pros:Okay hours and pretty good salary Cons:Can be very slow at times,2,2023-07-11T00:00:00.000Z,78166876
Werkstudent,Werkstudnet in Hamburg,Pros:Team work Great Environment Organized Cons:Average Payment High load of work,5,2023-07-05T00:00:00.000Z,77968846
Negative outlook,Project Manager in Amsterdam,"Pros:Lots of competent colleagues, good office. Cons:Top European managers were fired for not believing in questionable projects, which were forced regardless, like plant based. Now that the market isn't there, more heads are falling. Company lost a lot of key knowledge and it's in constant chaos. Very negative outlook. Join at your own risk.",2,2023-07-01T00:00:00.000Z,77882061
The culture and employees of ADM makes it a great place to work.,"Talent Acquisition Specialist in Decatur, IL","Pros:Benefits, culture, co-workers, pay, growth opportunities Cons:Large company, many locations, rural areas,",5,2023-06-30T00:00:00.000Z,77859185
Lab technician,"Lab Technician in Erlanger, KY",Pros:Great mentorship and opportunity to take on different projects Cons:Fast paced and slow onboarding Advice to Management:Improve onboarding process,4,2023-06-29T00:00:00.000Z,77843939
Good place to learn and work,Senior Maintenance Supervisor,"Pros:Good benefits, and mobility to move up and train Cons:lack of communication, turn over is high right now",5,2023-06-29T00:00:00.000Z,77819729
Pelletizer operator and forklift driver,Material Handler,"Pros:Grinding, mixing, and shipping. Great foods across the United States. Cons:Increase in volume to give more food and provide more for more people Advice to Management:Incorporate one on one training to ensure each person has accurate capability to produce and continue a great job",5,2023-06-28T00:00:00.000Z,77806848
Workplace,"Network Analyst in Chicago, IL",Pros:Company that continues to make good changes to keep up with market growth Cons:None that I can think of,4,2023-06-09T00:00:00.000Z,77239924
Great place to work,"Production Operator in Hutchinson, KS",Pros:Good environment to be in good pay Cons:Long hours but it is worth it Advice to Management:Better communication,5,2023-06-02T00:00:00.000Z,77033617
Great company,"Beverage Scientist in Erlanger, KY","Pros:Nice people, great environment, good benefits, R&D rarely works extra hours. Cons:It might take several years to get promoted. The company doesn’t allow people in R&D to work from home, there’s no flexibility.",5,2023-05-30T00:00:00.000Z,76922227
Sucks,"Machine Operator in Indianapolis, IN",Pros:None at all to be found. Cons:Crappy place with crappy work and hours,1,2023-05-16T00:00:00.000Z,76488472
Great Company,"Trading in Dublin, Dublin",Pros:Great people and company culture Cons:Nothing much to speak of Advice to Management:Keep supporting and investing in staff,5,2023-04-29T00:00:00.000Z,75954211
Great work culture,Applications Technologist in Sydney,"Pros:The work culture at ADM is fantastic. Everyone is professional and supportive, not just the people in your office, but most people I spoke to that work for ADM around the world. Learning is encouraged and supported. Nice perks of being able to experience so many new products coming to market. Cons:The Sydney office is small, so it can be difficult to move or progress in career without moving to another country. They are also happy to underpay you, so make sure you have done your research before starting the interview process. Advice to Management:Further prioritise workers requests when asking how you can better service them.",4,2023-04-26T00:00:00.000Z,75879900
Adm india,Anonymous Employee,Pros:Good work culture where safety is the priority. Cons:No cons as such in the organisation,5,2023-04-23T00:00:00.000Z,75750652
"Decent benefits, but no transparency inside the company",Manager in Rolle,"Pros:Decent benefits and OK work life balance (depends on role) Cons:No transparency on salary and roles, very high level of politics, no meritocracy. Advice to Management:Be more meritocratic in who you promote/advance in career, be clearer and more transparent, manage better your HR department.",4,2023-04-21T00:00:00.000Z,75711852
ADM Pet treat packaging,"Maintenance Manager in Kansas City, KS",Pros:Good people to work with. Cons:Overbearing safety regulations with no concern for situational variance. Advice to Management:Be more personable and actually pay attention to what is happening on the production floor.,2,2023-03-29T00:00:00.000Z,74996776
R,"Quality Assurance in Atlanta, GA","Pros:Unlimited over time on certain weeks, good benefits Cons:Poor management, gossiping, long hours Advice to Management:Listen to jr employees",4,2023-03-28T00:00:00.000Z,74974649
work life balance,"Manager in New York, NY",Pros:great company to work for Cons:no work life balance is truly adhered to,3,2023-03-28T00:00:00.000Z,74972717
job,Financial Controller,"Pros:intresting job,good salary, good collegues Cons:deadlines, colleagues, remote work from my family",2,2023-03-24T00:00:00.000Z,74839896
standard,Corporate Lawyer in Rolle,Pros:varied responsibilities. lean management hierarchy Cons:old school management. not very sexy.,3,2023-03-12T00:00:00.000Z,74431263
Food Scientist - ADM,"Scientist in Erlanger, KY",Pros:Work with a wide variety of raw materials from a vast portfolio. Company is global and you will work with everyone. Cons:Management can be ambiguous and sometimes lost.,3,2023-03-11T00:00:00.000Z,74424847
perfect,Cleaning Supervisor,Pros:allocating everything in order and manages its roles Cons:can elevate peoples oportunity to a proper life Advice to Management:if it continues doing the same work forever,5,2023-03-09T00:00:00.000Z,74376979
Great place to work,Trade Execution Specialist,Pros:benefits are excellent - have been with the company for 27 years and intend to work another 15+ years until it is time to retire Cons:technology is not competitive with other similar businesses and much time is wasted as a result.,5,2023-04-04T00:00:00.000Z,75192141
ADM,Operador De Extração,Pros:Career Salary Benefits Competence Confidence Cons:The unit I worked in did not have very organized management in leading and managing employees. Advice to Management:Reevaluate management so that it is beneficial for employees and management,4,2023-05-14T00:00:00.000Z,76406375
Good company to work,Anonymous Employee,Pros:People Ability to manage large projects Development/growth potential Cons:Long working hours Salary is not as good as in competition Management Advice to Management:Align goals through all the levels,4,2023-04-29T00:00:00.000Z,75953616
Great company,"Account Manager in Erith, England","Pros:Great colleagues, with a great culture Cons:Lots of different OS that don’t speak to each other",5,2023-04-23T00:00:00.000Z,75757147
"Reactive, Not Proactive","Process Engineer in Decatur, IL","Pros:ADM has a strong track record of maintaining profitability Cons:ADM's preventative maintenance and project planning is very reactionary. Although the company has been making progress aligning with current best practices, it is still in the early phases.",2,2023-04-19T00:00:00.000Z,75638868
Salary,Design Engineer/Process Engineer in Dh?rw?d,Pros:Good work culture Comfortable environment Good to learn atmosphere Fast growth especially in technical Cons:Job security Leave crunch Faroff locations,4,2023-04-13T00:00:00.000Z,75459582
OLDP Engineer,"Operations Leadership Development Program (OLDP) in Decatur, IL","Pros:People, exposure to different roles/locations, growth and leadership opportunities Cons:Hybrid/working from home rarely an option, little flexibility to pick next rotation while a part of the program",4,2023-04-05T00:00:00.000Z,75218513
Ok,"Quality Assurance in Liverpool, England",Pros:Good training Good culture Equal opportunities Cons:Career opportunities No succession planning No engagement from senior management,3,2023-04-04T00:00:00.000Z,75190821
Excellent Company With Phenomenal Opportunities,Anonymous Employee,Pros:Great Leadership in the company that cares about their people Cons:Nothing at this moment to share,5,2023-04-03T00:00:00.000Z,75159035
Tough Changes,"Quality in Valdosta, GA",Pros:Fairly Secure. Food supply is a necessary job. Cons:Too many company structural changes last 8 years. Advice to Management:Fix what needs fixing. Spend money on newer equipment to make work more efficient.,3,2023-04-03T00:00:00.000Z,75138195
ADM,"Elevator Worker in Marshall, MN",Pros:The benefits are amazing for a private employer. Cons:Asked to work saturdays on short notice.,4,2023-04-01T00:00:00.000Z,75100243
Review,Cudtomer Service Representative,Pros:Very spacious floor which give confortable work conditions. Cons:Website of client was disfonctionning several times and their subscribers would call us several times for web site issues.,4,2023-03-30T00:00:00.000Z,75048723
0,"BI Analyst in Cincinnati, OH",Pros:Company committed to process improvement Cons:No cons at this time Advice to Management:0,5,2023-03-27T00:00:00.000Z,74921159
